Geohash,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,Latitude,Longitude,City,County,State,Country,ISO_3166_2,SeverityScore,IncidentsTotal,UpdateDate,Version
dpz3p9u,43.77914,-79.4696,43.78052,-79.46823,43.77947,-79.46941,Toronto,,Ontario,Canada,CA-ON,0.1132,17,2019-02-02,5.0
dpz2syn,43.7146,-79.58771,43.71597,-79.58633,43.71519,-79.58669,Toronto,,Ontario,Canada,CA-ON,0.0974,19,2019-02-02,5.0
dpz2rjh,43.66516,-79.49158,43.66653,-79.4902,43.66564,-79.49102,Toronto,,Ontario,Canada,CA-ON,0.0543,21,2019-02-02,5.0
dpz2y4z,43.74069,-79.5314,43.74207,-79.53003,43.74159,-79.5307,Toronto,,Ontario,Canada,CA-ON,0.229,64,2019-02-02,5.0
dpz89pf,43.72421,-79.40643,43.72559,-79.40506,43.72434,-79.40601,Toronto,,Ontario,Canada,CA-ON,0.0092,3,2019-02-02,5.0
dpz8cnb,43.76266,-79.40918,43.76404,-79.40781,43.76349,-79.40866,Toronto,,Ontario,Canada,CA-ON,0.0091,3,2019-02-02,5.0
dpz2v9b,43.7352,-79.56299,43.73657,-79.56161,43.73602,-79.56248,Toronto,,Ontario,Canada,CA-ON,0.0138,3,2019-02-02,5.0
dpz8871,43.69812,-79.44077,43.69949,-79.43939,43.69864,-79.43957,Toronto,,Ontario,Canada,CA-ON,0.0364,3,2019-02-02,5.0
dpz83xh,43.67615,-79.38171,43.67752,-79.38034,43.6767,-79.3806,Toronto,,Ontario,Canada,CA-ON,0.0158,3,2019-02-02,5.0
dpz2n7b,43.61435,-79.53003,43.61572,-79.52866,43.61507,-79.52945,Toronto,,Ontario,Canada,CA-ON,0.0123,3,2019-02-02,5.0
dpz2x2p,43.68164,-79.47647,43.68301,-79.4751,43.68176,-79.47593,Toronto,,Ontario,Canada,CA-ON,0.0079,3,2019-02-02,5.0
dpz2rte,43.66791,-79.47098,43.66928,-79.4696,43.66905,-79.47091,Toronto,,Ontario,Canada,CA-ON,0.0415,3,2019-02-02,5.0
dpz83e2,43.65555,-79.38721,43.65692,-79.38583,43.65645,-79.38673,Toronto,,Ontario,Canada,CA-ON,0.0164,3,2019-02-02,5.0
dpz2wsy,43.70773,-79.5108,43.70911,-79.50943,43.70839,-79.50991,Toronto,,Ontario,Canada,CA-ON,0.1024,4,2019-02-02,5.0
dpz8utk,43.75443,-79.24988,43.7558,-79.2485,43.75488,-79.24898,Toronto,,Ontario,Canada,CA-ON,0.1266,5,2019-02-02,5.0
dpz87pz,43.68027,-79.31168,43.68164,-79.3103,43.68086,-79.31082,Toronto,,Ontario,Canada,CA-ON,0.0122,5,2019-02-02,5.0
dpz2ymx,43.7558,-79.52042,43.75717,-79.51904,43.75695,-79.52,Toronto,,Ontario,Canada,CA-ON,0.0302,6,2019-02-02,5.0
dpz2z3c,43.7352,-79.48471,43.73657,-79.48334,43.73609,-79.48426,Toronto,,Ontario,Canada,CA-ON,0.0257,6,2019-02-02,5.0
dpz8u3t,43.73383,-79.25949,43.7352,-79.25812,43.73448,-79.2585,Toronto,,Ontario,Canada,CA-ON,0.052,6,2019-02-02,5.0
dpz8659,43.65692,-79.36386,43.65829,-79.36249,43.6572,-79.3637,Toronto,,Ontario,Canada,CA-ON,0.0607,6,2019-02-02,5.0
dpz3jbh,43.76953,-79.54651,43.7709,-79.54514,43.76986,-79.54627,Toronto,,Ontario,Canada,CA-ON,0.0376,6,2019-02-02,5.0
dpz8u1h,43.73108,-79.27185,43.73245,-79.27048,43.73162,-79.27125,Toronto,,Ontario,Canada,CA-ON,0.0326,6,2019-02-02,5.0
dpz8dzs,43.72284,-79.32678,43.72421,-79.32541,43.72409,-79.32615,Toronto,,Ontario,Canada,CA-ON,0.0148,7,2019-02-02,5.0
dpz8gbs,43.72833,-79.28284,43.72971,-79.28146,43.72897,-79.28206,Toronto,,Ontario,Canada,CA-ON,0.0477,7,2019-02-02,5.0
dpz2xb0,43.68164,-79.46411,43.68301,-79.46274,43.68273,-79.46332,Toronto,,Ontario,Canada,CA-ON,0.0137,7,2019-02-02,5.0
dpz3n2f,43.77365,-79.52728,43.77502,-79.52591,43.77447,-79.52659,Toronto,,Ontario,Canada,CA-ON,0.0505,8,2019-02-02,5.0
dpz8c8s,43.72833,-79.38171,43.72971,-79.38034,43.72911,-79.38157,Toronto,,Ontario,Canada,CA-ON,0.0529,8,2019-02-02,5.0
dpz901p,43.77502,-79.44351,43.7764,-79.44214,43.77596,-79.44346,Toronto,,Ontario,Canada,CA-ON,0.0537,8,2019-02-02,5.0
dpz8bk7,43.74893,-79.43802,43.75031,-79.43665,43.74957,-79.43694,Toronto,,Ontario,Canada,CA-ON,0.0603,8,2019-02-02,5.0
dpz2rmy,43.66928,-79.47784,43.67065,-79.47647,43.67034,-79.47755,Toronto,,Ontario,Canada,CA-ON,0.0311,8,2019-02-02,5.0
dpz95fy,43.78464,-79.28009,43.78601,-79.27872,43.78543,-79.27904,Toronto,,Ontario,Canada,CA-ON,0.038,8,2019-02-02,5.0
dpz8emf,43.71323,-79.30756,43.7146,-79.30618,43.71373,-79.30643,Toronto,,Ontario,Canada,CA-ON,0.0305,8,2019-02-02,5.0
dpz2x6j,43.69263,-79.47922,43.694,-79.47784,43.69344,-79.47885,Toronto,,Ontario,Canada,CA-ON,0.0562,8,2019-02-02,5.0
dpz8une,43.76129,-79.27322,43.76266,-79.27185,43.76246,-79.27191,Toronto,,Ontario,Canada,CA-ON,0.1405,9,2019-02-02,5.0
dpz2whv,43.70773,-79.53415,43.70911,-79.53278,43.70851,-79.53392,Toronto,,Ontario,Canada,CA-ON,0.0653,9,2019-02-02,5.0
dpz9516,43.7764,-79.31854,43.77777,-79.31717,43.77673,-79.31772,Toronto,,Ontario,Canada,CA-ON,0.0415,9,2019-02-02,5.0
dpz8dxr,43.72147,-79.33365,43.72284,-79.33228,43.72206,-79.33348,Toronto,,Ontario,Canada,CA-ON,0.0254,10,2019-02-02,5.0
dpz8dmd,43.71185,-79.3515,43.71323,-79.35013,43.71283,-79.35066,Toronto,,Ontario,Canada,CA-ON,0.1063,10,2019-02-02,5.0
dpz83bc,43.64182,-79.37485,43.64319,-79.37347,43.64213,-79.37471,Toronto,,Ontario,Canada,CA-ON,0.0261,10,2019-02-02,5.0
dpz2q43,43.65005,-79.53964,43.65143,-79.53827,43.651,-79.53927,Toronto,,Ontario,Canada,CA-ON,0.0218,10,2019-02-02,5.0
dpz88un,43.70361,-79.41193,43.70499,-79.41055,43.70412,-79.41093,Toronto,,Ontario,Canada,CA-ON,0.0251,11,2019-02-02,5.0
dpz2jvc,43.62534,-79.55063,43.62671,-79.54926,43.62622,-79.55026,Toronto,,Ontario,Canada,CA-ON,0.071,16,2019-02-02,5.0
dpz901q,43.7764,-79.44489,43.77777,-79.44351,43.77677,-79.44366,Toronto,,Ontario,Canada,CA-ON,0.1353,16,2019-02-02,5.0
dpz95tg,43.80112,-79.2952,43.80249,-79.29382,43.80183,-79.29438,Toronto,,Ontario,Canada,CA-ON,0.0512,19,2019-02-02,5.0
dpz2wfj,43.69263,-79.50119,43.694,-79.49982,43.69291,-79.50109,Toronto,,Ontario,Canada,CA-ON,0.0665,21,2019-02-02,5.0
dpz88up,43.70361,-79.41055,43.70499,-79.40918,43.70431,-79.40998,Toronto,,Ontario,Canada,CA-ON,0.1357,30,2019-02-02,5.0
dpz2q0d,43.64044,-79.53827,43.64182,-79.5369,43.6413,-79.53723,Toronto,,Ontario,Canada,CA-ON,0.0097,3,2019-02-02,5.0
dpz2t9g,43.69125,-79.55887,43.69263,-79.5575,43.69232,-79.55827,Toronto,,Ontario,Canada,CA-ON,0.0158,3,2019-02-02,5.0
dpz833j,43.64319,-79.39133,43.64456,-79.38995,43.64377,-79.39056,Toronto,,Ontario,Canada,CA-ON,0.0204,3,2019-02-02,5.0
dpz89m5,43.70911,-79.39407,43.71048,-79.3927,43.70996,-79.39358,Toronto,,Ontario,Canada,CA-ON,0.02,3,2019-02-02,5.0
dpz9n8e,43.77228,-79.16336,43.77365,-79.16199,43.77349,-79.1633,Toronto,,Ontario,Canada,CA-ON,0.0423,3,2019-02-02,5.0
dpz839y,43.64731,-79.37897,43.64868,-79.37759,43.64773,-79.37793,Toronto,,Ontario,Canada,CA-ON,0.0392,3,2019-02-02,5.0
dpz2rm4,43.66516,-79.48334,43.66653,-79.48196,43.66589,-79.48241,Toronto,,Ontario,Canada,CA-ON,0.0076,3,2019-02-02,5.0
dpz2zhp,43.74756,-79.48746,43.74893,-79.48608,43.74829,-79.48725,Toronto,,Ontario,Canada,CA-ON,0.0182,3,2019-02-02,5.0
dpz9511,43.77502,-79.31992,43.7764,-79.31854,43.77616,-79.31928,Toronto,,Ontario,Canada,CA-ON,0.0311,4,2019-02-02,5.0
dpz2y0f,43.72971,-79.53827,43.73108,-79.5369,43.731,-79.53704,Toronto,,Ontario,Canada,CA-ON,0.0713,5,2019-02-02,5.0
dpz89wn,43.7146,-79.37897,43.71597,-79.37759,43.71542,-79.37786,Toronto,,Ontario,Canada,CA-ON,0.1102,6,2019-02-02,5.0
dpz8b12,43.73245,-79.45313,43.73383,-79.45175,43.73339,-79.45253,Toronto,,Ontario,Canada,CA-ON,0.0122,6,2019-02-02,5.0
dpz9h27,43.7709,-79.26224,43.77228,-79.26086,43.77195,-79.26152,Toronto,,Ontario,Canada,CA-ON,0.0651,6,2019-02-02,5.0
dpz890g,43.68576,-79.40506,43.68713,-79.40369,43.68601,-79.40454,Toronto,,Ontario,Canada,CA-ON,0.0424,6,2019-02-02,5.0
dpz83ng,43.67477,-79.40506,43.67615,-79.40369,43.67536,-79.40466,Toronto,,Ontario,Canada,CA-ON,0.0485,6,2019-02-02,5.0
dpz3p1w,43.77777,-79.48883,43.77914,-79.48746,43.77848,-79.48817,Toronto,,Ontario,Canada,CA-ON,0.0358,6,2019-02-02,5.0
dpz8u1n,43.73108,-79.2691,43.73245,-79.26773,43.7321,-79.26814,Toronto,,Ontario,Canada,CA-ON,0.0522,7,2019-02-02,5.0
dpz2pnm,43.62808,-79.4902,43.62946,-79.48883,43.6287,-79.4897,Toronto,,Ontario,Canada,CA-ON,0.0133,10,2019-02-02,5.0
dpz2u3s,43.73383,-79.61243,43.7352,-79.61105,43.7343,-79.61152,Toronto,,Ontario,Canada,CA-ON,0.0903,12,2019-02-02,5.0
dpz2wz6,43.72147,-79.50531,43.72284,-79.50394,43.72164,-79.50425,Toronto,,Ontario,Canada,CA-ON,0.0753,12,2019-02-02,5.0
dpz90u8,43.79425,-79.42017,43.79562,-79.41879,43.79518,-79.41925,Toronto,,Ontario,Canada,CA-ON,0.0347,15,2019-02-02,5.0
dpz95dq,43.78189,-79.29108,43.78326,-79.2897,43.78279,-79.29036,Toronto,,Ontario,Canada,CA-ON,0.0974,21,2019-02-02,5.0
dpz2zwy,43.76266,-79.46686,43.76404,-79.46548,43.76331,-79.46572,Toronto,,Ontario,Canada,CA-ON,0.0743,28,2019-02-02,5.0
dpz90bj,43.76953,-79.4133,43.7709,-79.41193,43.7703,-79.41312,Toronto,,Ontario,Canada,CA-ON,0.0785,31,2019-02-02,5.0
dpz2z6b,43.74069,-79.48608,43.74207,-79.48471,43.74157,-79.48565,Toronto,,Ontario,Canada,CA-ON,0.1293,29,2019-02-02,5.0
dpz2zu8,43.75031,-79.46411,43.75168,-79.46274,43.75123,-79.46374,Toronto,,Ontario,Canada,CA-ON,0.0168,3,2019-02-02,5.0
dpz89jr,43.71048,-79.39957,43.71185,-79.39819,43.7115,-79.39937,Toronto,,Ontario,Canada,CA-ON,0.0329,3,2019-02-02,5.0
dpz83u7,43.66104,-79.3721,43.66241,-79.37073,43.66137,-79.37166,Toronto,,Ontario,Canada,CA-ON,0.0374,3,2019-02-02,5.0
dpz88yj,43.7146,-79.4133,43.71597,-79.41193,43.71499,-79.41203,Toronto,,Ontario,Canada,CA-ON,0.0102,3,2019-02-02,5.0
dpz83u6,43.66104,-79.37347,43.66241,-79.3721,43.66178,-79.37255,Toronto,,Ontario,Canada,CA-ON,0.013,3,2019-02-02,5.0
dpz2q3r,43.64456,-79.52042,43.64594,-79.51904,43.64501,-79.51997,Toronto,,Ontario,Canada,CA-ON,0.0073,3,2019-02-02,5.0
dpz2kej,43.65417,-79.60007,43.65555,-79.59869,43.65458,-79.59967,Toronto,,Ontario,Canada,CA-ON,0.0145,3,2019-02-02,5.0
dpz3p41,43.78052,-79.4957,43.78189,-79.49432,43.78161,-79.4946,Toronto,,Ontario,Canada,CA-ON,0.013,3,2019-02-02,5.0
dpz2uf6,43.73795,-79.5932,43.73932,-79.59183,43.73899,-79.59272,Toronto,,Ontario,Canada,CA-ON,0.0256,3,2019-02-02,5.0
dpz2npc,43.63632,-79.53964,43.6377,-79.53827,43.63705,-79.53918,Toronto,,Ontario,Canada,CA-ON,0.0142,3,2019-02-02,5.0
dpz87r0,43.67615,-79.3103,43.67752,-79.30893,43.67703,-79.30916,Toronto,,Ontario,Canada,CA-ON,0.0045,3,2019-02-02,5.0
dpz8849,43.69537,-79.45175,43.69675,-79.45038,43.69628,-79.45067,Toronto,,Ontario,Canada,CA-ON,0.0226,4,2019-02-02,5.0
dpz8650,43.65417,-79.36523,43.65555,-79.36386,43.65473,-79.36458,Toronto,,Ontario,Canada,CA-ON,0.0301,5,2019-02-02,5.0
dpz2v7u,43.74619,-79.56848,43.74756,-79.56711,43.74641,-79.56814,Toronto,,Ontario,Canada,CA-ON,0.0245,5,2019-02-02,5.0
dpz2rgc,43.65829,-79.46274,43.65967,-79.46136,43.65878,-79.46168,Toronto,,Ontario,Canada,CA-ON,0.0346,6,2019-02-02,5.0
dpz88s5,43.70361,-79.42703,43.70499,-79.42566,43.70417,-79.42606,Toronto,,Ontario,Canada,CA-ON,0.0489,8,2019-02-02,5.0
dpz2zc4,43.73108,-79.46136,43.73245,-79.45999,43.7318,-79.46056,Toronto,,Ontario,Canada,CA-ON,0.0405,9,2019-02-02,5.0
dpz2u8k,43.72696,-79.60144,43.72833,-79.60007,43.72755,-79.60027,Toronto,,Ontario,Canada,CA-ON,0.0451,10,2019-02-02,5.0
dpz8vzq,43.76541,-79.1922,43.76678,-79.19083,43.76602,-79.19098,Toronto,,Ontario,Canada,CA-ON,0.019,10,2019-02-02,5.0
dpz2m3h,43.64319,-79.56848,43.64456,-79.56711,43.64432,-79.56808,Toronto,,Ontario,Canada,CA-ON,0.0656,10,2019-02-02,5.0
dpz94g4,43.78601,-79.32953,43.78738,-79.32816,43.78649,-79.32833,Toronto,,Ontario,Canada,CA-ON,0.0478,11,2019-02-02,5.0
dpz8ffk,43.73795,-79.32678,43.73932,-79.32541,43.73884,-79.32586,Toronto,,Ontario,Canada,CA-ON,0.2483,12,2019-02-02,5.0
dpz2vq4,43.75854,-79.57123,43.75992,-79.56985,43.75875,-79.57078,Toronto,,Ontario,Canada,CA-ON,0.0584,19,2019-02-02,5.0
dpz2um5,43.75305,-79.6138,43.75443,-79.61243,43.75363,-79.61288,Toronto,,Ontario,Canada,CA-ON,0.1041,20,2019-02-02,5.0
dpz2xez,43.70224,-79.46548,43.70361,-79.46411,43.70343,-79.46451,Toronto,,Ontario,Canada,CA-ON,0.2795,90,2019-02-02,5.0
dpz86gk,43.65555,-79.32678,43.65692,-79.32541,43.65644,-79.32626,Toronto,,Ontario,Canada,CA-ON,0.073,66,2019-02-02,5.0
dpz88n2,43.71597,-79.45313,43.71735,-79.45175,43.71681,-79.45241,Toronto,,Ontario,Canada,CA-ON,0.0718,3,2019-02-02,5.0
dpz2y8v,43.72971,-79.51218,43.73108,-79.5108,43.7306,-79.51087,Toronto,,Ontario,Canada,CA-ON,0.0561,3,2019-02-02,5.0
dpz2vq1,43.75854,-79.5726,43.75992,-79.57123,43.75975,-79.5715,Toronto,,Ontario,Canada,CA-ON,0.0074,3,2019-02-02,5.0
dpz88se,43.70636,-79.42703,43.70773,-79.42566,43.70729,-79.42689,Toronto,,Ontario,Canada,CA-ON,0.0347,3,2019-02-02,5.0
dpz2tfk,43.694,-79.54651,43.69537,-79.54514,43.69446,-79.54614,Toronto,,Ontario,Canada,CA-ON,0.0076,3,2019-02-02,5.0
dpz2xkq,43.70499,-79.47784,43.70636,-79.47647,43.70592,-79.47732,Toronto,,Ontario,Canada,CA-ON,0.0286,3,2019-02-02,5.0
dpz95tf,43.80112,-79.29657,43.80249,-79.2952,43.80149,-79.29574,Toronto,,Ontario,Canada,CA-ON,0.0169,3,2019-02-02,5.0
dpz953v,43.77914,-79.30344,43.78052,-79.30206,43.77996,-79.30285,Toronto,,Ontario,Canada,CA-ON,0.043,3,2019-02-02,5.0
dpz946f,43.78464,-79.3515,43.78601,-79.35013,43.78526,-79.35078,Toronto,,Ontario,Canada,CA-ON,0.0118,3,2019-02-02,5.0
dpz8dj1,43.70911,-79.36386,43.71048,-79.36249,43.71015,-79.36331,Toronto,,Ontario,Canada,CA-ON,0.0276,4,2019-02-02,5.0
dpz8vnr,43.75992,-79.22379,43.76129,-79.22241,43.76023,-79.22354,Toronto,,Ontario,Canada,CA-ON,0.01,4,2019-02-02,5.0
dpz83fv,43.6528,-79.36935,43.65417,-79.36798,43.65362,-79.36913,Toronto,,Ontario,Canada,CA-ON,0.0289,4,2019-02-02,5.0
dpz2nmc,43.62534,-79.52866,43.62671,-79.52728,43.62586,-79.52855,Toronto,,Ontario,Canada,CA-ON,0.0118,5,2019-02-02,5.0
dpz2q2v,43.64182,-79.52316,43.64319,-79.52179,43.64253,-79.52249,Toronto,,Ontario,Canada,CA-ON,0.0109,5,2019-02-02,5.0
dpz8djs,43.71185,-79.35974,43.71323,-79.35837,43.71267,-79.35886,Toronto,,Ontario,Canada,CA-ON,0.0184,5,2019-02-02,5.0
dpz8dr5,43.72009,-79.35013,43.72147,-79.34875,43.72088,-79.34969,Toronto,,Ontario,Canada,CA-ON,0.0292,5,2019-02-02,5.0
dpz2xfm,43.694,-79.45724,43.69537,-79.45587,43.69424,-79.45678,Toronto,,Ontario,Canada,CA-ON,0.0771,5,2019-02-02,5.0
dpz9h7q,43.78738,-79.25812,43.78876,-79.25674,43.78764,-79.25749,Toronto,,Ontario,Canada,CA-ON,0.0309,5,2019-02-02,5.0
dpz94u3,43.79288,-79.3309,43.79425,-79.32953,43.79328,-79.33039,Toronto,,Ontario,Canada,CA-ON,0.0179,6,2019-02-02,5.0
dpz2u99,43.73383,-79.60556,43.7352,-79.60419,43.73402,-79.60488,Toronto,,Ontario,Canada,CA-ON,0.0446,6,2019-02-02,5.0
dpz8ukv,43.75168,-79.25949,43.75305,-79.25812,43.75274,-79.25914,Toronto,,Ontario,Canada,CA-ON,0.0675,7,2019-02-02,5.0
dpz2w8u,43.68576,-79.51355,43.68713,-79.51218,43.68678,-79.513,Toronto,,Ontario,Canada,CA-ON,0.0604,7,2019-02-02,5.0
dpz2ytu,43.75717,-79.51355,43.75854,-79.51218,43.75794,-79.51314,Toronto,,Ontario,Canada,CA-ON,0.063,7,2019-02-02,5.0
dpz9nck,43.7764,-79.151,43.77777,-79.14963,43.77653,-79.1505,Toronto,,Ontario,Canada,CA-ON,0.0923,7,2019-02-02,5.0
dpz2rjj,43.66516,-79.4902,43.66653,-79.48883,43.66569,-79.4897,Toronto,,Ontario,Canada,CA-ON,0.0364,8,2019-02-02,5.0
dpz8dx6,43.72147,-79.34052,43.72284,-79.33914,43.72236,-79.33928,Toronto,,Ontario,Canada,CA-ON,0.0197,8,2019-02-02,5.0
dpz2xrg,43.72421,-79.48196,43.72559,-79.48059,43.72505,-79.48175,Toronto,,Ontario,Canada,CA-ON,0.0339,8,2019-02-02,5.0
dpz2xd0,43.69263,-79.4751,43.694,-79.47372,43.69321,-79.4745,Toronto,,Ontario,Canada,CA-ON,0.0285,8,2019-02-02,5.0
dpz2je2,43.6116,-79.56299,43.61298,-79.56161,43.61238,-79.56249,Toronto,,Ontario,Canada,CA-ON,0.0457,9,2019-02-02,5.0
dpz2tws,43.71735,-79.5575,43.71872,-79.55612,43.7182,-79.5565,Toronto,,Ontario,Canada,CA-ON,0.0318,11,2019-02-02,5.0
dpz8c17,43.73245,-79.40506,43.73383,-79.40369,43.73295,-79.40422,Toronto,,Ontario,Canada,CA-ON,0.0436,11,2019-02-02,5.0
dpz8f2b,43.72971,-79.35425,43.73108,-79.35287,43.72989,-79.3538,Toronto,,Ontario,Canada,CA-ON,0.0352,11,2019-02-02,5.0
dpz90g9,43.78876,-79.41879,43.79013,-79.41742,43.78932,-79.4178,Toronto,,Ontario,Canada,CA-ON,0.0484,13,2019-02-02,5.0
dpz2wqu,43.71872,-79.52454,43.72009,-79.52316,43.7196,-79.52379,Toronto,,Ontario,Canada,CA-ON,0.0729,19,2019-02-02,5.0
dpz9kfm,43.82584,-79.23752,43.82721,-79.23615,43.82647,-79.23697,Toronto,,Ontario,Canada,CA-ON,0.2598,24,2019-02-02,5.0
dpz9hpp,43.80798,-79.26773,43.80936,-79.26636,43.80837,-79.26667,Toronto,,Ontario,Canada,CA-ON,0.0531,27,2019-02-02,5.0
dpz2twj,43.7146,-79.55612,43.71597,-79.55475,43.7153,-79.55522,Toronto,,Ontario,Canada,CA-ON,0.0512,27,2019-02-02,5.0
dpz8c4d,43.73932,-79.40643,43.74069,-79.40506,43.7406,-79.40589,Toronto,,Ontario,Canada,CA-ON,0.0815,47,2019-02-02,5.0
dpz9hmc,43.80112,-79.26498,43.80249,-79.26361,43.80148,-79.2638,Toronto,,Ontario,Canada,CA-ON,0.1309,31,2019-02-02,5.0
dpz2u4d,43.73932,-79.62616,43.74069,-79.62479,43.74031,-79.62516,Toronto,,Ontario,Canada,CA-ON,1.7009,40,2019-02-02,5.0
dpz83fx,43.65143,-79.36661,43.6528,-79.36523,43.65215,-79.36584,Toronto,,Ontario,Canada,CA-ON,0.0143,3,2019-02-02,5.0
dpz8c7v,43.74619,-79.39133,43.74756,-79.38995,43.74668,-79.39078,Toronto,,Ontario,Canada,CA-ON,0.0293,3,2019-02-02,5.0
dpz2rbr,43.63907,-79.4545,43.64044,-79.45313,43.64013,-79.45428,Toronto,,Ontario,Canada,CA-ON,0.0114,3,2019-02-02,5.0
dpz9177,43.78738,-79.39407,43.78876,-79.3927,43.7884,-79.39277,Toronto,,Ontario,Canada,CA-ON,0.0135,3,2019-02-02,5.0
dpz82n1,43.67065,-79.45175,43.67203,-79.45038,43.67108,-79.45137,Toronto,,Ontario,Canada,CA-ON,0.0132,3,2019-02-02,5.0
dpz8skv,43.70773,-79.25949,43.70911,-79.25812,43.7089,-79.25835,Toronto,,Ontario,Canada,CA-ON,0.0547,3,2019-02-02,5.0
dpz9686,43.81485,-79.34052,43.81622,-79.33914,43.8159,-79.34014,Toronto,,Ontario,Canada,CA-ON,0.0501,3,2019-02-02,5.0
dpz95rq,43.80936,-79.30206,43.81073,-79.30069,43.8106,-79.30123,Toronto,,Ontario,Canada,CA-ON,0.0522,3,2019-02-02,5.0
dpz95d1,43.78052,-79.29794,43.78189,-79.29657,43.78126,-79.29726,Toronto,,Ontario,Canada,CA-ON,0.0208,4,2019-02-02,5.0
dpz2wgc,43.70224,-79.50668,43.70361,-79.50531,43.70264,-79.50607,Toronto,,Ontario,Canada,CA-ON,0.046,4,2019-02-02,5.0
dpz2q7b,43.65829,-79.53003,43.65967,-79.52866,43.65945,-79.52948,Toronto,,Ontario,Canada,CA-ON,0.0167,4,2019-02-02,5.0
dpz2y1u,43.7352,-79.53552,43.73657,-79.53415,43.73618,-79.53454,Toronto,,Ontario,Canada,CA-ON,0.1229,4,2019-02-02,5.0
dpz8gnf,43.76266,-79.31854,43.76404,-79.31717,43.76351,-79.31787,Toronto,,Ontario,Canada,CA-ON,0.0211,4,2019-02-02,5.0
dpz8gc4,43.73108,-79.28558,43.73245,-79.28421,43.73176,-79.28426,Toronto,,Ontario,Canada,CA-ON,0.0174,5,2019-02-02,5.0
dpz8uru,43.76816,-79.26086,43.76953,-79.25949,43.76835,-79.26071,Toronto,,Ontario,Canada,CA-ON,0.0717,5,2019-02-02,5.0
dpz8gxt,43.76678,-79.29245,43.76816,-79.29108,43.76733,-79.2921,Toronto,,Ontario,Canada,CA-ON,0.0204,5,2019-02-02,5.0
dpz2xzv,43.72421,-79.45724,43.72559,-79.45587,43.72483,-79.4571,Toronto,,Ontario,Canada,CA-ON,0.0206,6,2019-02-02,5.0
dpz2qvp,43.66516,-79.49844,43.66653,-79.49707,43.66586,-79.49794,Toronto,,Ontario,Canada,CA-ON,0.0699,6,2019-02-02,5.0
dpz2jes,43.61298,-79.5575,43.61435,-79.55612,43.61419,-79.55661,Toronto,,Ontario,Canada,CA-ON,0.0089,6,2019-02-02,5.0
dpz8gcw,43.73383,-79.28009,43.7352,-79.27872,43.73486,-79.27977,Toronto,,Ontario,Canada,CA-ON,0.0311,7,2019-02-02,5.0
dpz8erg,43.72421,-79.30618,43.72559,-79.30481,43.72478,-79.30529,Toronto,,Ontario,Canada,CA-ON,0.0519,7,2019-02-02,5.0
dpz9h0h,43.76953,-79.27185,43.7709,-79.27048,43.76968,-79.27154,Toronto,,Ontario,Canada,CA-ON,0.0419,7,2019-02-02,5.0
dpz8g9q,43.73245,-79.29108,43.73383,-79.2897,43.73319,-79.28982,Toronto,,Ontario,Canada,CA-ON,0.0873,8,2019-02-02,5.0
dpz2t1t,43.68988,-79.57809,43.69125,-79.57672,43.69014,-79.57753,Toronto,,Ontario,Canada,CA-ON,0.0298,8,2019-02-02,5.0
dpz8gp4,43.76404,-79.31854,43.76541,-79.31717,43.76446,-79.318,Toronto,,Ontario,Canada,CA-ON,0.0141,9,2019-02-02,5.0
dpz9k5p,43.82996,-79.26773,43.83133,-79.26636,43.8308,-79.26699,Toronto,,Ontario,Canada,CA-ON,0.0536,9,2019-02-02,5.0
dpz902g,43.77365,-79.43802,43.77502,-79.43665,43.7749,-79.43761,Toronto,,Ontario,Canada,CA-ON,0.0734,11,2019-02-02,5.0
dpz2rwq,43.67203,-79.46686,43.6734,-79.46548,43.67296,-79.46573,Toronto,,Ontario,Canada,CA-ON,0.0745,13,2019-02-02,5.0
dpz2wxx,43.72284,-79.50943,43.72421,-79.50806,43.7236,-79.50928,Toronto,,Ontario,Canada,CA-ON,0.1608,15,2019-02-02,5.0
dpz2vzh,43.76404,-79.54651,43.76541,-79.54514,43.76488,-79.54539,Toronto,,Ontario,Canada,CA-ON,0.0959,17,2019-02-02,5.0
dpz9n04,43.76953,-79.18671,43.7709,-79.18533,43.76973,-79.18649,Toronto,,Ontario,Canada,CA-ON,0.0782,18,2019-02-02,5.0
dpz2zbh,43.72559,-79.45862,43.72696,-79.45724,43.72628,-79.45751,Toronto,,Ontario,Canada,CA-ON,0.0495,20,2019-02-02,5.0
dpz836j,43.64868,-79.39133,43.65005,-79.38995,43.64933,-79.39086,Toronto,,Ontario,Canada,CA-ON,0.032,22,2019-02-02,5.0
dpz2xp8,43.72284,-79.49707,43.72421,-79.4957,43.72345,-79.49641,Toronto,,Ontario,Canada,CA-ON,0.1537,27,2019-02-02,5.0
dpz2tjb,43.71323,-79.58496,43.7146,-79.58359,43.71447,-79.584,Toronto,,Ontario,Canada,CA-ON,0.1843,38,2019-02-02,5.0
dpz8g8m,43.72696,-79.29245,43.72833,-79.29108,43.7275,-79.29183,Toronto,,Ontario,Canada,CA-ON,0.029,3,2019-02-02,5.0
dpz8c7e,43.74481,-79.39407,43.74619,-79.3927,43.74617,-79.39308,Toronto,,Ontario,Canada,CA-ON,0.0189,3,2019-02-02,5.0
dpz9hnf,43.80661,-79.2746,43.80798,-79.27322,43.80663,-79.27327,Toronto,,Ontario,Canada,CA-ON,0.0816,3,2019-02-02,5.0
