,X,Y,Index_,ACCNUM,YEAR,LATITUDE,LONGITUDE,Ward_ID,Hood_ID,MONTH,DAY,Dark,Dawn,Daylight,Dusk,Inv_PED,Inv_CYC,Inv_AM,Inv_MC,Inv_TC,Speeding,Ag_Driv,Redlight,Alcohol,Disability,AvgAcceleration,PercentOfVehicles,AvgMonthlyVolume,PercentCar,PercentMPV,PercentLDT,PercentMDT,PercentHDT,PercentOther,Geohash,Max_Temp,Min_Temp,Daily_dif,Ave_Temp,Rain_vol,Snow_vol
0,-79.50000391,43.615581109999994,80200599,4001339945,2014,43.61558111,-79.50000391,6,17,1,14,0,1,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,5.3,-0.6,4.8,2.7399999999999998,0.0,0.0
1,-79.50809029,43.68444538,4197283,981377,2007,43.68444538,-79.50809029,11,111,6,25,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,33.2,13.5,18.800000000000004,23.8,0.0,0.0
2,-79.50809029,43.68444538,4197284,981377,2007,43.68444538,-79.50809029,11,111,6,25,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,33.2,13.5,18.800000000000004,23.8,0.0,0.0
3,-79.55089029,43.67714538,5358713,1037905,2008,43.67714538,-79.55089029,3,10,4,26,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,24.5,7.1,16.6,16.55,0.0,0.0
4,-79.55089029,43.67714538,5358714,1037905,2008,43.67714538,-79.55089029,3,10,4,26,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,24.5,7.1,16.6,16.55,0.0,0.0
5,-79.55089029,43.67714538,5358715,1037905,2008,43.67714538,-79.55089029,3,10,4,26,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,24.5,7.1,16.6,16.55,0.0,0.0
6,-79.55089029,43.67714538,5358716,1037905,2008,43.67714538,-79.55089029,3,10,4,26,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,24.5,7.1,16.6,16.55,0.0,0.0
7,-79.50859029,43.72094538,6806851,1273336,2011,43.72094538,-79.50859029,9,26,11,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,10.2,-2.5,12.0,4.25,0.0,0.0
8,-79.50859029,43.72094538,6806852,1273336,2011,43.72094538,-79.50859029,9,26,11,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,10.2,-2.5,12.0,4.25,0.0,0.0
9,-79.50859029,43.72094538,6806853,1273336,2011,43.72094538,-79.50859029,9,26,11,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,10.2,-2.5,12.0,4.25,0.0,0.0
10,-79.43774805,43.75266989,80566649,6002160952,2016,43.75266989,-79.43774805,10,38,12,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,6.0,-1.5,6.5,2.4,4.6,0.13333333333333333
11,-79.43774805,43.75266989,80566650,6002160952,2016,43.75266989,-79.43774805,10,38,12,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,6.0,-1.5,6.5,2.4,4.6,0.13333333333333333
12,-79.26589028999999,43.72744538,7517106,1330905,2012,43.72744538,-79.26589029,35,124,12,10,1,0,0,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,6.1,-3.4,8.2,1.825,1.5999999999999999,0.0
13,-79.26589028999999,43.72744538,7517107,1330905,2012,43.72744538,-79.26589029,35,124,12,10,1,0,0,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,6.1,-3.4,8.2,1.825,1.5999999999999999,0.0
14,-79.37099085,43.6582218,80757203,7001372973,2017,43.6582218,-79.37099085,28,73,7,31,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,31.3,15.5,14.5,23.525000000000002,0.6666666666666666,0.0
15,-79.37099085,43.6582218,80757204,7001372973,2017,43.6582218,-79.37099085,28,73,7,31,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,31.3,15.5,14.5,23.525000000000002,0.6666666666666666,0.0
16,-79.37099085,43.6582218,80780912,7001372973,2017,43.6582218,-79.37099085,28,73,7,31,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,31.3,15.5,14.5,23.525000000000002,0.6666666666666666,0.0
17,-79.41599029,43.78164537999999,4210139,986950,2007,43.78164538,-79.41599029,24,50,8,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,29.5,13.5,16.0,22.1,0.0,0.0
18,-79.41599029,43.78164537999999,4210140,986950,2007,43.78164538,-79.41599029,24,50,8,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,29.5,13.5,16.0,22.1,0.0,0.0
19,-79.41599029,43.78164537999999,4210141,986950,2007,43.78164538,-79.41599029,24,50,8,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,29.5,13.5,16.0,22.1,0.0,0.0
20,-79.41599029,43.78164537999999,4210142,986950,2007,43.78164538,-79.41599029,24,50,8,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,29.5,13.5,16.0,22.1,0.0,0.0
21,-79.41599029,43.78164537999999,4210143,986950,2007,43.78164538,-79.41599029,24,50,8,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,29.5,13.5,16.0,22.1,0.0,0.0
22,-79.41599029,43.78164537999999,4210144,986950,2007,43.78164538,-79.41599029,24,50,8,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,29.5,13.5,16.0,22.1,0.0,0.0
23,-79.45119029,43.66574538,6668897,1250936,2011,43.66574538,-79.45119029,18,93,7,12,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,33.1,19.0,13.400000000000002,26.375,0.0,0.0
24,-79.45119029,43.66574538,6668898,1250936,2011,43.66574538,-79.45119029,18,93,7,12,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,33.1,19.0,13.400000000000002,26.375,0.0,0.0
25,-79.45119029,43.66574538,6668899,1250936,2011,43.66574538,-79.45119029,18,93,7,12,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,33.1,19.0,13.400000000000002,26.375,0.0,0.0
26,-79.45119029,43.66574538,6668900,1250936,2011,43.66574538,-79.45119029,18,93,7,12,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,33.1,19.0,13.400000000000002,26.375,0.0,0.0
27,-79.25519029,43.80664538,5199573,1086605,2009,43.80664538,-79.25519029,41,129,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0.5,-13.5,13.5,-5.3,0.05,5.733333333333333
28,-79.25519029,43.80664538,5199574,1086605,2009,43.80664538,-79.25519029,41,129,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0.5,-13.5,13.5,-5.3,0.05,5.733333333333333
29,-79.25519029,43.80664538,5199575,1086605,2009,43.80664538,-79.25519029,41,129,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0.5,-13.5,13.5,-5.3,0.05,5.733333333333333
30,-79.26129029,43.77004538,5291123,1127178,2009,43.77004538,-79.26129029,38,127,8,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,24.5,13.4,9.499999999999998,19.825,1.8666666666666665,0.0
31,-79.26129029,43.77004538,5291124,1127178,2009,43.77004538,-79.26129029,38,127,8,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,24.5,13.4,9.499999999999998,19.825,1.8666666666666665,0.0
32,-79.22429029,43.81694538,5041267,1132676,2009,43.81694538,-79.22429029,42,132,10,23,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12.5,1.0,11.5,6.65,16.166666666666668,0.0
33,-79.22429029,43.81694538,5041268,1132676,2009,43.81694538,-79.22429029,42,132,10,23,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12.5,1.0,11.5,6.65,16.166666666666668,0.0
34,-79.24629029,43.77334538,7494432,1327859,2012,43.77334538,-79.24629029,38,137,10,17,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,17.5,1.7,15.5,10.225000000000001,2.4,0.0
35,-79.24629029,43.77334538,7494433,1327859,2012,43.77334538,-79.24629029,38,137,10,17,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,17.5,1.7,15.5,10.225000000000001,2.4,0.0
36,-79.22369029,43.83044537999999,7530142,1331690,2012,43.83044538,-79.22369029,42,131,11,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,8.0,2.9,4.199999999999999,5.9,1.7333333333333336,0.0
37,-79.22369029,43.83044537999999,7530143,1331690,2012,43.83044538,-79.22369029,42,131,11,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,8.0,2.9,4.199999999999999,5.9,1.7333333333333336,0.0
38,-79.38518153,43.65535315,80771309,7001007889,2017,43.65535315,-79.38518153,27,76,6,7,0,0,1,0,0,1,1,0,0,0,1,0,0,0,,,,,,,,,,,22.5,7.0,15.5,14.733333333333334,0.0,0.0
39,-79.38518153,43.65535315,80771310,7001007889,2017,43.65535315,-79.38518153,27,76,6,7,0,0,1,0,0,1,1,0,0,0,1,0,0,0,,,,,,,,,,,22.5,7.0,15.5,14.733333333333334,0.0,0.0
40,-79.36726008,43.64897497,80609322,7000012031,2017,43.64897497,-79.36726008,28,77,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,4.8,1.1,2.7,3.0500000000000003,16.0,0.0
41,-79.36726008,43.64897497,80609323,7000012031,2017,43.64897497,-79.36726008,28,77,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,4.8,1.1,2.7,3.0500000000000003,16.0,0.0
42,-79.58779029,43.66574538,6632929,1235812,2011,43.66574538,-79.58779029,3,11,3,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,-0.4,-11.0,10.0,-5.675,0.0,0.0
43,-79.58779029,43.66574538,6632930,1235812,2011,43.66574538,-79.58779029,3,11,3,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,-0.4,-11.0,10.0,-5.675,0.0,0.0
44,-79.45302210000001,43.7908016,80157602,4001900462,2014,43.7908016,-79.45302209999998,10,35,4,16,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,5.5,-7.6,12.5,-1.02,0.0,0.0
45,-79.45302210000001,43.7908016,80157603,4001900462,2014,43.7908016,-79.45302209999998,10,35,4,16,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,5.5,-7.6,12.5,-1.02,0.0,0.0
46,-79.46349029,43.69844537999999,7516594,1329462,2012,43.69844538,-79.46349029,15,108,10,31,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,8.9,5.5,2.5,7.2250000000000005,7.466666666666666,0.0
47,-79.46349029,43.69844537999999,7516595,1329462,2012,43.69844538,-79.46349029,15,108,10,31,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,8.9,5.5,2.5,7.2250000000000005,7.466666666666666,0.0
48,-79.54969029,43.75054538,5315946,1018105,2008,43.75054538,-79.54969029,7,21,1,15,0,0,1,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,0.5,-7.0,6.7,-2.1,0.0,1.7333333333333334
49,-79.54969029,43.75054538,5315947,1018105,2008,43.75054538,-79.54969029,7,21,1,15,0,0,1,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,0.5,-7.0,6.7,-2.1,0.0,1.7333333333333334
50,-79.30228815,43.68904455,6614963,1228029,2011,43.68904455,-79.30228815,31,62,3,25,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0.9,-10.5,9.5,-4.675,0.0,0.0
51,-79.30228815,43.68904455,6614964,1228029,2011,43.68904455,-79.30228815,31,62,3,25,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0.9,-10.5,9.5,-4.675,0.0,0.0
52,-79.56501398,43.65601691,80724127,6002116209,2016,43.65601691,-79.56501398,3,11,11,29,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,14.6,2.8,11.5,9.625,1.4000000000000001,0.0
53,-79.56501398,43.65601691,80724181,6002116209,2016,43.65601691,-79.56501398,3,11,11,29,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,14.6,2.8,11.5,9.625,1.4000000000000001,0.0
54,-79.56501398,43.65601691,80724182,6002116209,2016,43.65601691,-79.56501398,3,11,11,29,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,14.6,2.8,11.5,9.625,1.4000000000000001,0.0
55,-79.42635737,43.70518453999998,7889689,1386526,2013,43.70518454,-79.42635737,16,102,9,13,0,0,1,0,0,0,1,0,0,1,1,1,0,0,,,,,,,,,,,15.5,9.3,4.9,12.100000000000001,0.06666666666666667,0.0
56,-79.42635737,43.70518453999998,7889690,1386526,2013,43.70518454,-79.42635737,16,102,9,13,0,0,1,0,0,0,1,0,0,1,1,1,0,0,,,,,,,,,,,15.5,9.3,4.9,12.100000000000001,0.06666666666666667,0.0
57,-79.42635737,43.70518453999998,7889691,1386526,2013,43.70518454,-79.42635737,16,102,9,13,0,0,1,0,0,0,1,0,0,1,1,1,0,0,,,,,,,,,,,15.5,9.3,4.9,12.100000000000001,0.06666666666666667,0.0
58,-79.44029029,43.69784538,5406125,1058686,2008,43.69784538,-79.44029029,15,108,8,27,0,0,1,0,0,0,1,1,0,0,1,0,0,0,,,,,,,,,,,24.0,9.0,14.5,17.25,0.0,0.0
59,-79.44029029,43.69784538,5406126,1058686,2008,43.69784538,-79.44029029,15,108,8,27,0,0,1,0,0,0,1,1,0,0,1,0,0,0,,,,,,,,,,,24.0,9.0,14.5,17.25,0.0,0.0
60,-79.21113978,43.81626089,7533802,1338693,2012,43.81626089,-79.21113978,42,132,12,10,0,0,0,1,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,6.1,-3.4,8.2,1.825,1.5999999999999999,0.0
61,-79.21113978,43.81626089,7533803,1338693,2012,43.81626089,-79.21113978,42,132,12,10,0,0,0,1,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,6.1,-3.4,8.2,1.825,1.5999999999999999,0.0
62,-79.21113978,43.81626089,7533804,1338693,2012,43.81626089,-79.21113978,42,132,12,10,0,0,0,1,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,6.1,-3.4,8.2,1.825,1.5999999999999999,0.0
63,-79.53399029,43.59434538,4275176,1008571,2007,43.59434538,-79.53399029,6,19,11,15,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,10.4,0.8,8.100000000000001,6.075,0.0,0.06666666666666667
64,-79.53399029,43.59434538,4275177,1008571,2007,43.59434538,-79.53399029,6,19,11,15,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,10.4,0.8,8.100000000000001,6.075,0.0,0.06666666666666667
65,-79.53399029,43.59434538,4275178,1008571,2007,43.59434538,-79.53399029,6,19,11,15,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,10.4,0.8,8.100000000000001,6.075,0.0,0.06666666666666667
66,-79.38919029,43.645245379999984,5280503,1122576,2009,43.64524538,-79.38919029,20,77,7,30,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,26.5,11.5,14.0,19.4,0.0,0.0
67,-79.38919029,43.645245379999984,5280504,1122576,2009,43.64524538,-79.38919029,20,77,7,30,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,26.5,11.5,14.0,19.4,0.0,0.0
68,-79.38919029,43.645245379999984,5280505,1122576,2009,43.64524538,-79.38919029,20,77,7,30,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,26.5,11.5,14.0,19.4,0.0,0.0
69,-79.38919029,43.645245379999984,5280506,1122576,2009,43.64524538,-79.38919029,20,77,7,30,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,26.5,11.5,14.0,19.4,0.0,0.0
70,-79.49538050000001,43.67546041999999,7878943,1382121,2013,43.67546042,-79.49538050000001,11,111,8,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,29.0,18.6,9.5,23.52,0.0,0.0
71,-79.49538050000001,43.67546041999999,7878944,1382121,2013,43.67546042,-79.49538050000001,11,111,8,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,29.0,18.6,9.5,23.52,0.0,0.0
72,-79.49538050000001,43.67546041999999,7878945,1382121,2013,43.67546042,-79.49538050000001,11,111,8,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,29.0,18.6,9.5,23.52,0.0,0.0
73,-79.16633234,43.77286870999998,80199652,3013932599,2013,43.77286871,-79.16633234,44,136,11,8,0,0,1,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,6.7,-1.0,7.0,3.22,0.0,0.0
74,-79.16633234,43.77286870999998,80199653,3013932599,2013,43.77286871,-79.16633234,44,136,11,8,0,0,1,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,6.7,-1.0,7.0,3.22,0.0,0.0
75,-79.29472742,43.74536093,80166680,4002453551,2014,43.74536093,-79.29472742,37,119,7,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,25.5,15.1,9.999999999999998,20.8,12.55,0.0
76,-79.29472742,43.74536093,80166681,4002453551,2014,43.74536093,-79.29472742,37,119,7,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,25.5,15.1,9.999999999999998,20.8,12.55,0.0
77,-79.53702173999999,43.63761481,80631932,4003487975,2014,43.63761481,-79.53702174,5,14,12,15,1,0,0,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,4.5,1.0,2.5,2.96,0.3,0.0
78,-79.53702173999999,43.63761481,80631933,4003487975,2014,43.63761481,-79.53702174,5,14,12,15,1,0,0,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,4.5,1.0,2.5,2.96,0.3,0.0
79,-79.31259029,43.66724538,4241607,1000446,2007,43.66724538,-79.31259029,32,63,9,22,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,26.0,14.2,11.2,20.7,0.0,0.0
80,-79.31259029,43.66724538,4241608,1000446,2007,43.66724538,-79.31259029,32,63,9,22,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,26.0,14.2,11.2,20.7,0.0,0.0
81,-79.36079029,43.81114538,6222524,1202672,2010,43.81114538,-79.36079029,24,48,10,27,0,0,1,0,0,0,1,1,0,0,1,1,0,0,,,,,,,,,,,19.5,10.0,9.5,14.974999999999998,0.0,0.0
82,-79.36079029,43.81114538,6222525,1202672,2010,43.81114538,-79.36079029,24,48,10,27,0,0,1,0,0,0,1,1,0,0,1,1,0,0,,,,,,,,,,,19.5,10.0,9.5,14.974999999999998,0.0,0.0
83,-79.29021082,43.73430594,7885926,1385120,2013,43.73430594,-79.29021082,37,119,10,15,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,18.0,5.0,12.5,11.900000000000002,3.55,0.0
84,-79.29021082,43.73430594,7885927,1385120,2013,43.73430594,-79.29021082,37,119,10,15,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,18.0,5.0,12.5,11.900000000000002,3.55,0.0
85,-79.29021082,43.73430594,7885928,1385120,2013,43.73430594,-79.29021082,37,119,10,15,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,18.0,5.0,12.5,11.900000000000002,3.55,0.0
86,-79.18619029,43.76844537999999,4213919,988595,2007,43.76844538,-79.18619029,44,136,8,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,31.0,15.5,15.0,23.7,0.0,0.0
87,-79.18619029,43.76844537999999,4213920,988595,2007,43.76844538,-79.18619029,44,136,8,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,31.0,15.5,15.0,23.7,0.0,0.0
88,-79.18619029,43.76844537999999,4213921,988595,2007,43.76844538,-79.18619029,44,136,8,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,31.0,15.5,15.0,23.7,0.0,0.0
89,-79.51519029,43.62464538,4255106,1006590,2007,43.62464538,-79.51519029,5,16,12,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,-1.4,-10.0,6.7,-4.9,0.0,1.8
90,-79.51519029,43.62464538,4255107,1006590,2007,43.62464538,-79.51519029,5,16,12,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,-1.4,-10.0,6.7,-4.9,0.0,1.8
91,-79.51519029,43.62464538,4255108,1006590,2007,43.62464538,-79.51519029,5,16,12,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,-1.4,-10.0,6.7,-4.9,0.0,1.8
92,-79.18689029,43.77064538,5382892,1048611,2008,43.77064538,-79.18689029,43,136,6,25,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,28.5,11.5,17.0,20.25,0.0,0.0
93,-79.18689029,43.77064538,5382893,1048611,2008,43.77064538,-79.18689029,43,136,6,25,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,28.5,11.5,17.0,20.25,0.0,0.0
94,-79.18689029,43.77064538,5382894,1048611,2008,43.77064538,-79.18689029,43,136,6,25,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,28.5,11.5,17.0,20.25,0.0,0.0
95,-79.28516016,43.77630574999999,5219247,1095466,2009,43.77630575,-79.28516016,40,128,2,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,8.5,-1.0,9.5,4.0,6.0,0.0
96,-79.28516016,43.77630574999999,5219248,1095466,2009,43.77630575,-79.28516016,40,128,2,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,8.5,-1.0,9.5,4.0,6.0,0.0
97,-79.28516016,43.77630574999999,5219249,1095466,2009,43.77630575,-79.28516016,40,128,2,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,8.5,-1.0,9.5,4.0,6.0,0.0
98,-79.28516016,43.77630574999999,5219250,1095466,2009,43.77630575,-79.28516016,40,128,2,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,8.5,-1.0,9.5,4.0,6.0,0.0
99,-79.39879029,43.65494538,6149223,1171570,2010,43.65494538,-79.39879029,20,78,4,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,24.5,7.0,16.5,16.4,2.466666666666667,0.0
100,-79.39879029,43.65494538,6149224,1171570,2010,43.65494538,-79.39879029,20,78,4,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,24.5,7.0,16.5,16.4,2.466666666666667,0.0
101,-79.37599029,43.76684538,7802746,1349360,2013,43.76684538,-79.37599029,24,52,2,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,4.4,-2.5,6.6000000000000005,1.375,1.7000000000000002,10.066666666666668
102,-79.37599029,43.76684538,7802747,1349360,2013,43.76684538,-79.37599029,24,52,2,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,4.4,-2.5,6.6000000000000005,1.375,1.7000000000000002,10.066666666666668
103,-79.59554682,43.68674811,7869578,1378110,2013,43.68674811,-79.59554682,2,1,9,30,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.4247,0.0659,13601.0,0.0303,0.2091,0.2037,0.0448,0.1996,0.3125,dpz2sbbm,20.4,13.1,7.099999999999998,17.24,2.6999999999999997,0.0
104,-79.59554682,43.68674811,7869579,1378110,2013,43.68674811,-79.59554682,2,1,9,30,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.4247,0.0659,13601.0,0.0303,0.2091,0.2037,0.0448,0.1996,0.3125,dpz2sbbm,20.4,13.1,7.099999999999998,17.24,2.6999999999999997,0.0
105,-79.59554682,43.68674811,7869580,1378110,2013,43.68674811,-79.59554682,2,1,9,30,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.4247,0.0659,13601.0,0.0303,0.2091,0.2037,0.0448,0.1996,0.3125,dpz2sbbm,20.4,13.1,7.099999999999998,17.24,2.6999999999999997,0.0
106,-79.47423945,43.68834646,80632269,6001864618,2016,43.68834646,-79.47423945,12,110,10,20,0,1,0,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,16.3,10.6,5.0,12.975000000000001,10.733333333333334,0.0
107,-79.47423945,43.68834646,80632270,6001864618,2016,43.68834646,-79.47423945,12,110,10,20,0,1,0,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,16.3,10.6,5.0,12.975000000000001,10.733333333333334,0.0
108,-79.58039029,43.71224538,5765404,1122274,2009,43.71224538,-79.58039029,2,1,7,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,23.5,17.0,6.5,20.325,23.900000000000002,0.0
109,-79.58039029,43.71224538,5765405,1122274,2009,43.71224538,-79.58039029,2,1,7,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,23.5,17.0,6.5,20.325,23.900000000000002,0.0
110,-79.58039029,43.71224538,5765406,1122274,2009,43.71224538,-79.58039029,2,1,7,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,23.5,17.0,6.5,20.325,23.900000000000002,0.0
111,-79.58039029,43.71224538,5765407,1122274,2009,43.71224538,-79.58039029,2,1,7,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,23.5,17.0,6.5,20.325,23.900000000000002,0.0
112,-79.25649029000002,43.78534538,6126443,1161585,2010,43.78534538,-79.25649029,41,128,3,8,0,0,1,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,15.5,-2.0,16.0,7.1,0.0,0.0
113,-79.25649029000002,43.78534538,6126444,1161585,2010,43.78534538,-79.25649029,41,128,3,8,0,0,1,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,15.5,-2.0,16.0,7.1,0.0,0.0
114,-79.41952906,43.64956244,80489943,5001686563,2015,43.64956244,-79.41952906,19,81,9,30,0,0,1,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,18.8,6.2,10.7,12.975,0.0,0.0
115,-79.41952906,43.64956244,80489944,5001686563,2015,43.64956244,-79.41952906,19,81,9,30,0,0,1,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,18.8,6.2,10.7,12.975,0.0,0.0
116,-79.33709029,43.70054538,4252339,1005351,2007,43.70054538,-79.33709029,29,58,11,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,4.5,-6.6,11.1,0.0,0.0,0.0
117,-79.33709029,43.70054538,4252340,1005351,2007,43.70054538,-79.33709029,29,58,11,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,4.5,-6.6,11.1,0.0,0.0,0.0
118,-79.50911340999998,43.65729101,80000025,141649049,2014,43.65729101,-79.50911341,5,15,3,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,-2.0,-18.2,14.0,-8.440000000000001,0.0,3.025
